MovieID,Date,Calendar_Week,Rank,Compare_LW,Theaters,Change,To_Date,Weekend,Weekend_Gross
rl3942286081,Mar 24-26,2023W12,20,-2.06,9,-6,844093,9,794.0
rl3942286081,Mar 31-Apr 2,2023W13,18,1.39,8,-1,914743,10,904.0
rl1301840641,Jun 2-4,2023W22,4,0.0,1901,0,244296,1,204214.0
rl1301840641,Jun 9-11,2023W23,5,-5.68,915,-986,501906,2,88205.0
rl1301840641,Jun 16-18,2023W24,10,-5.92,365,-550,602361,3,35979.0
rl1301840641,Jun 23-25,2023W25,9,-5.54,178,-187,646639,4,16037.0
rl1301840641,Jun 30-Jul 2,2023W26,13,-5.73,64,-114,662028,5,6851.0
rl1301840641,Jul 7-9,2023W27,19,-8.91,8,-56,665709,6,745.0
rl546341633,Apr 28-30,2023W17,3,0.0,1419,0,236174,1,236174.0
rl546341633,May 5-7,2023W18,4,-0.85,525,-894,527068,2,35423.0
rl546341633,May 12-14,2023W19,8,-3.71,493,-32,558962,3,22276.0
rl546341633,May 19-21,2023W20,7,-7.18,57,-436,586475,4,6284.0
rl546341633,May 26-28,2023W21,14,-8.62,13,-44,600470,5,866.0
